Open,High,Low,Close,Volume,Timestamp
41325.68,41325.68,41290.19,41290.19,0.117336,2022-01-19T08:25:00Z
41273.18,41276.91,41249.41,41270.54,0.365197,2022-01-19T08:26:00Z
41276.91,41281.23,41269.07,41281.23,0.017283,2022-01-19T08:27:00Z
41292.97,41302.05,41291.44,41295.21,0.054875,2022-01-19T08:28:00Z
41278.02,41278.02,41256.43,41256.43,0.04515,2022-01-19T08:29:00Z
41267.18,41288.86,41250.64,41250.64,0.199811,2022-01-19T08:30:00Z
41245.4,41247.62,41207.89,41222.43,0.282018,2022-01-19T08:31:00Z
41230.43,41230.43,41203.05,41203.05,0.163174,2022-01-19T08:32:00Z
41209.49,41222.96,41185.74,41222.96,0.164513,2022-01-19T08:33:00Z
41232.5,41235.7,41173.75,41180.92,0.201127,2022-01-19T08:34:00Z
41203.97,41218.61,41157.84,41218.51,1.061852,2022-01-19T08:35:00Z
41220.68,41279.88,41220.68,41267.65,0.527953,2022-01-19T08:36:00Z
41269.25,41269.25,41220,41220,0.07931,2022-01-19T08:37:00Z
41241.1,41242.25,41241.1,41242.25,0.006708,2022-01-19T08:38:00Z
41242.21,41278.04,41242.21,41278.04,0.142379,2022-01-19T08:39:00Z
41277.79,41277.79,41232.61,41244.41,0.087935,2022-01-19T08:40:00Z
41257.01,41274.25,41257.01,41274.25,0.008813,2022-01-19T08:41:00Z
41281.22,41328.97,41281.22,41326.04,0.014775,2022-01-19T08:42:00Z
41323.98,41323.98,41289.12,41312.06,0.401988,2022-01-19T08:43:00Z
41312.06,41312.06,41279.59,41306.03,0.170802,2022-01-19T08:44:00Z
41329.85,41344,41329.85,41335.67,0.021572,2022-01-19T08:45:00Z
41339.6,41339.6,41324.02,41335.67,0.026327,2022-01-19T08:46:00Z
41347.94,41347.94,41286.37,41286.37,0.045358,2022-01-19T08:47:00Z
41297.19,41322.25,41297.19,41313.49,0.017666,2022-01-19T08:48:00Z
41311.78,41324.41,41309.02,41324.41,0.01053,2022-01-19T08:49:00Z
41313.64,41322.34,41296.23,41296.23,0.021728,2022-01-19T08:50:00Z
41284.22,41299.73,41263.74,41299.73,0.088522,2022-01-19T08:51:00Z
41288.29,41324.31,41281.64,41304.22,0.210942,2022-01-19T08:52:00Z
41338.97,41409.93,41338.97,41409.93,0.636959,2022-01-19T08:54:00Z
41407.85,41407.85,41375.32,41376.42,0.118378,2022-01-19T08:55:00Z
41374.51,41402.89,41369,41402.89,0.049531,2022-01-19T08:56:00Z
41400.43,41407.85,41382.06,41391.08,0.597555,2022-01-19T08:57:00Z
41398.19,41406.8,41371.03,41373.22,0.677505,2022-01-19T08:58:00Z
41373.16,41383.19,41363.09,41383.19,0.140583,2022-01-19T08:59:00Z
41388.55,41388.55,41340,41349.91,1.653204,2022-01-19T09:00:00Z
41348.47,41371.07,41348.47,41368.43,0.036007,2022-01-19T09:01:00Z
41347.34,41363.18,41347.34,41363.18,0.005048,2022-01-19T09:02:00Z
41380.24,41415.05,41380.24,41412.48,0.119343,2022-01-19T09:03:00Z
41412.48,41431.3,41410.38,41410.38,0.093784,2022-01-19T09:04:00Z
41410.47,41411.81,41397.43,41404.83,0.408088,2022-01-19T09:05:00Z
41387.83,41558.11,41383.69,41558.11,12.087712,2022-01-19T09:06:00Z
41528.53,41549.43,41524.28,41525.49,1.180312,2022-01-19T09:07:00Z
41533.03,41533.35,41526.05,41533.35,0.09834,2022-01-19T09:08:00Z
41509.74,41545.17,41505,41529.65,0.30424,2022-01-19T09:09:00Z
41534.54,41554.64,41498.1,41500.6,0.317473,2022-01-19T09:10:00Z
41508.67,41528.94,41493.45,41528.94,0.16629,2022-01-19T09:11:00Z
41533.01,41537.17,41517.97,41534.3,0.143243,2022-01-19T09:12:00Z
41502.14,41528.63,41502.14,41528.63,0.004284,2022-01-19T09:13:00Z
41510.26,41510.26,41501.96,41501.96,0.065383,2022-01-19T09:14:00Z
41491.23,41505.95,41476.76,41498.91,0.509539,2022-01-19T09:15:00Z
41497.68,41497.68,41474.02,41474.02,0.191082,2022-01-19T09:16:00Z
41473.85,41521.43,41473.85,41513.38,0.040356,2022-01-19T09:17:00Z
41512.45,41539.02,41512.45,41528.17,0.019962,2022-01-19T09:18:00Z
41539.19,41560.97,41531.8,41560.97,0.026063,2022-01-19T09:19:00Z
41559.6,41568.13,41539.03,41539.03,0.061806,2022-01-19T09:20:00Z
41537.48,41541.55,41537.48,41541.41,0.00956,2022-01-19T09:21:00Z
41533.9,41554.95,41528.5,41554.95,0.201165,2022-01-19T09:22:00Z
41547.6,41586.65,41547.6,41586.65,0.011395,2022-01-19T09:23:00Z
41584.57,41588.73,41569.44,41570.93,0.110337,2022-01-19T09:24:00Z
41578.68,41578.68,41564.3,41576.18,0.090604,2022-01-19T09:25:00Z
41588.74,41588.74,41572.12,41572.12,0.013721,2022-01-19T09:26:00Z
41564.31,41566.39,41529.3,41529.3,0.234923,2022-01-19T09:27:00Z
41532.32,41553.56,41532.32,41540.62,0.046619,2022-01-19T09:28:00Z
41517.93,41517.93,41488.65,41493.49,0.660286,2022-01-19T09:29:00Z
41487.85,41489.44,41462.26,41462.26,0.983486,2022-01-19T09:30:00Z
41462.33,41462.33,41440.6,41458.06,0.489501,2022-01-19T09:31:00Z
41485.28,41507.4,41479.78,41507.4,1.384649,2022-01-19T09:32:00Z
41501.29,41514.02,41486.72,41486.72,0.069219,2022-01-19T09:33:00Z
41464.74,41502.29,41464.74,41502.29,0.023787,2022-01-19T09:34:00Z
41499.41,41515.07,41487.81,41491.84,0.121167,2022-01-19T09:35:00Z
41491.84,41494.5,41478.56,41485.47,0.07887,2022-01-19T09:36:00Z
41492.68,41493.83,41466.42,41467.92,0.022818,2022-01-19T09:37:00Z
41472.99,41472.99,41455.52,41455.52,0.018345,2022-01-19T09:38:00Z
41454.69,41494.66,41454.69,41494.66,0.057251,2022-01-19T09:39:00Z
41490.06,41519.41,41490.06,41517.67,0.122805,2022-01-19T09:40:00Z
41521.1,41574.62,41521.1,41566.05,0.183137,2022-01-19T09:41:00Z
41570.19,41614.72,41570.19,41601.36,0.427794,2022-01-19T09:42:00Z
41591,41606.73,41571.9,41589.15,0.225545,2022-01-19T09:43:00Z
41586.01,41590.22,41550.93,41562.3,0.05317,2022-01-19T09:44:00Z
41549.03,41593.98,41549.03,41593.46,0.059094,2022-01-19T09:45:00Z
41585.21,41585.21,41558.83,41564.01,0.030793,2022-01-19T09:46:00Z
41570.34,41570.34,41530.33,41530.33,0.158624,2022-01-19T09:47:00Z
41529.6,41530.48,41514.81,41530.48,0.012889,2022-01-19T09:48:00Z
41533.65,41582.9,41533.65,41582.48,0.619997,2022-01-19T09:49:00Z
41570.53,41583.37,41570.53,41583.37,0.025906,2022-01-19T09:50:00Z
41585.82,41592.43,41585.82,41586.18,0.06389,2022-01-19T09:51:00Z
41593.51,41601.87,41570.08,41601.87,0.040119,2022-01-19T09:52:00Z
41595.52,41611.15,41595.52,41605.94,0.012061,2022-01-19T09:53:00Z
41618.11,41620.37,41618.11,41620.37,0.008035,2022-01-19T09:54:00Z
41610.57,41612.33,41602.08,41606.84,0.014541,2022-01-19T09:55:00Z
41595.1,41682.05,41575.23,41665.22,15.328379,2022-01-19T09:56:00Z
41669.83,41669.83,41605.83,41605.83,2.837995,2022-01-19T09:57:00Z
41599.88,41630.33,41587.73,41628.23,0.71133,2022-01-19T09:58:00Z
41615.31,41627.23,41584.65,41595.53,0.078542,2022-01-19T09:59:00Z
41590.26,41619.82,41579.88,41584.04,0.016472,2022-01-19T10:00:00Z
41581.58,41601.66,41581.58,41601.03,0.014674,2022-01-19T10:01:00Z
41589.74,41615.16,41589.74,41615.16,0.015631,2022-01-19T10:02:00Z
41598.48,41630.33,41594.97,41612.35,0.590607,2022-01-19T10:03:00Z
41608.85,41608.85,41583.62,41592.96,0.005186,2022-01-19T10:04:00Z
41588.93,41598.66,41583.4,41583.4,0.014039,2022-01-19T10:05:00Z
41583.4,41583.4,41569.84,41569.84,0.054669,2022-01-19T10:06:00Z
41545.8,41549.29,41544.47,41549.29,0.00941,2022-01-19T10:07:00Z
41549.29,41549.29,41549.29,41549.29,0.060169,2022-01-19T10:08:00Z
41550.38,41550.38,41550.38,41550.38,0.00577,2022-01-19T10:09:00Z
41536.33,41549.29,41525.95,41549.29,0.501222,2022-01-19T10:10:00Z
41549.29,41560.93,41549.29,41560.93,0.006826,2022-01-19T10:11:00Z
41557.68,41558.35,41549.18,41556.03,0.030725,2022-01-19T10:12:00Z
41551.42,41551.42,41442.98,41504.58,10.784122,2022-01-19T10:13:00Z
41483.84,41483.84,41454.71,41454.71,0.287837,2022-01-19T10:14:00Z
41453.63,41477.8,41448.66,41477.8,0.783662,2022-01-19T10:15:00Z
41475.72,41503.54,41475.72,41503.41,0.035542,2022-01-19T10:16:00Z
41492.78,41492.78,41443.24,41457.94,0.013671,2022-01-19T10:17:00Z
41461.16,41469.32,41445.55,41469.32,0.269266,2022-01-19T10:18:00Z
41484.9,41528.33,41484.9,41508.77,0.561583,2022-01-19T10:19:00Z
41512.02,41530.86,41510.07,41530.86,0.008752,2022-01-19T10:20:00Z
41547.73,41547.73,41505.98,41532.19,0.068782,2022-01-19T10:21:00Z
41542.64,41547.39,41542.64,41546.31,0.022896,2022-01-19T10:22:00Z
41542.64,41542.64,41531.7,41533.97,0.01609,2022-01-19T10:23:00Z
41530.77,41530.77,41519.72,41519.72,0.007327,2022-01-19T10:24:00Z
41503.8,41509.83,41502.47,41504.67,0.155053,2022-01-19T10:25:00Z
41501.57,41501.57,41467.39,41467.39,0.030194,2022-01-19T10:26:00Z
41466.51,41469.25,41454.03,41469.25,0.033445,2022-01-19T10:27:00Z
41485.67,41487.73,41478.37,41478.37,0.016241,2022-01-19T10:28:00Z
41475.63,41513.15,41475.63,41513.15,0.034183,2022-01-19T10:29:00Z
41523.98,41534.55,41523.98,41533.1,0.018734,2022-01-19T10:30:00Z
41532.54,41532.54,41479.4,41485.85,0.578107,2022-01-19T10:31:00Z
41492.25,41529.01,41492.25,41521.1,0.262593,2022-01-19T10:32:00Z
41533.16,41540.28,41533.16,41533.91,0.042356,2022-01-19T10:33:00Z
41528.72,41528.72,41523.61,41523.61,0.00567,2022-01-19T10:34:00Z
41538.66,41549.72,41538.66,41542.19,0.007715,2022-01-19T10:35:00Z
41528.58,41533.12,41519.7,41522.7,0.032446,2022-01-19T10:36:00Z
41516.3,41528.2,41466.24,41489.48,1.375457,2022-01-19T10:37:00Z
41497.08,41523.38,41495.54,41523.38,0.410682,2022-01-19T10:38:00Z
41538.12,41538.12,41526.93,41526.93,0.01931,2022-01-19T10:39:00Z
41532.69,41534.02,41481.82,41482.73,0.057018,2022-01-19T10:40:00Z
41489.27,41493.86,41479.73,41484.29,0.023031,2022-01-19T10:41:00Z
41480.5,41502.83,41480.5,41484.41,1.484089,2022-01-19T10:42:00Z
41499.48,41500.36,41404.23,41425.96,5.276186,2022-01-19T10:43:00Z
41397.69,41408.61,41311.79,41386.22,8.659915,2022-01-19T10:44:00Z
41396.5,41432.33,41349.24,41349.24,1.174561,2022-01-19T10:45:00Z
41365.07,41385.64,41342.28,41377.76,0.223552,2022-01-19T10:46:00Z
41363.15,41383.75,41304.78,41378.12,3.821338,2022-01-19T10:47:00Z
41360.82,41396.44,41360.82,41396.44,1.112601,2022-01-19T10:48:00Z
41429.73,41446.12,41424,41446.12,0.117825,2022-01-19T10:49:00Z
41424.66,41450.77,41424.66,41450.77,0.041629,2022-01-19T10:50:00Z
41446.61,41488.42,41437.58,41488.42,0.173327,2022-01-19T10:51:00Z
41486.34,41488.44,41461.94,41467.69,0.644339,2022-01-19T10:52:00Z
41476.93,41476.93,41439.64,41443.69,0.092827,2022-01-19T10:53:00Z
41443.76,41457.96,41403.72,41419.66,0.273362,2022-01-19T10:54:00Z
41420.16,41420.16,41416.79,41416.79,0.01101,2022-01-19T10:55:00Z
41417.3,41442.42,41412.76,41419.31,0.162685,2022-01-19T10:56:00Z
41422.5,41454.05,41422.5,41454.05,0.033353,2022-01-19T10:57:00Z
41461.7,41468.9,41436.05,41449.96,0.058474,2022-01-19T10:58:00Z
41453.76,41507.23,41450.11,41507.23,0.026421,2022-01-19T10:59:00Z
41511.37,41595.98,41511.37,41593.62,6.799301,2022-01-19T11:00:00Z
41595.98,41595.98,41555.48,41580.31,0.258246,2022-01-19T11:01:00Z
41576.12,41588.01,41568.07,41571.12,0.026717,2022-01-19T11:02:00Z
41576.07,41598.51,41576.07,41597.78,0.323905,2022-01-19T11:03:00Z
41593.96,41662.17,41593.96,41658.33,8.474385,2022-01-19T11:04:00Z
41633.12,41878.59,41633.12,41854.67,14.112722,2022-01-19T11:05:00Z
41823.76,41918.36,41813.81,41897.34,3.787875,2022-01-19T11:06:00Z
41872.23,41872.23,41853.08,41858,0.019784,2022-01-19T11:07:00Z
41850.33,41850.33,41766.87,41824.93,4.044216,2022-01-19T11:08:00Z
41821.77,41821.77,41786.99,41786.99,0.757844,2022-01-19T11:09:00Z
41790.42,41910.18,41790.42,41900.29,3.030433,2022-01-19T11:10:00Z
41900.29,41990.16,41900.29,41968.67,7.574623,2022-01-19T11:11:00Z
41999.99,42097.85,41999.99,42058.23,3.822895,2022-01-19T11:12:00Z
42035.6,42171.72,42015.9,42137.17,8.696431,2022-01-19T11:13:00Z
42145.95,42151.65,42081.97,42081.97,1.701812,2022-01-19T11:14:00Z
42080.88,42181.67,42078.78,42085.56,2.307157,2022-01-19T11:15:00Z
42098.65,42104.08,42042.97,42060.27,0.181395,2022-01-19T11:16:00Z
42060.58,42063.13,42021.72,42043.65,0.07839,2022-01-19T11:17:00Z
42036.14,42036.14,41984.51,41984.51,0.187703,2022-01-19T11:18:00Z
41972.54,42070.7,41968.43,42047.58,2.700503,2022-01-19T11:19:00Z
42047.58,42052.89,41989.17,41994.43,0.450417,2022-01-19T11:20:00Z
41989.72,41998.04,41963.7,41988.35,0.651259,2022-01-19T11:21:00Z
41988.35,42001.96,41958.75,41964.13,0.160761,2022-01-19T11:22:00Z
41946.86,41946.86,41933.12,41935.54,0.037312,2022-01-19T11:23:00Z
41936.9,41967.26,41936.9,41945.12,0.711873,2022-01-19T11:24:00Z
41947.79,41950.56,41906.61,41922.53,0.189983,2022-01-19T11:25:00Z
41922.6,41922.6,41855.1,41892.72,12.00538,2022-01-19T11:26:00Z
41912.14,41912.14,41893.54,41901.35,0.012854,2022-01-19T11:27:00Z
41920.6,41936.98,41910.07,41910.07,0.025309,2022-01-19T11:28:00Z
41929.2,41951.97,41920.75,41920.75,0.042348,2022-01-19T11:29:00Z
41912.64,41947.25,41910.07,41947.25,0.038833,2022-01-19T11:30:00Z
41959.63,41980.13,41959.63,41976.38,0.002511,2022-01-19T11:31:00Z
41981.49,41981.49,41947.37,41947.37,0.035203,2022-01-19T11:32:00Z
41949.91,41959.45,41925.17,41925.17,0.086242,2022-01-19T11:33:00Z
41925.48,41927.3,41899.89,41899.89,0.057019,2022-01-19T11:34:00Z
41908.11,41959.53,41898.28,41959.53,0.465202,2022-01-19T11:36:00Z
41951.27,41956.22,41927.1,41956.22,0.0324,2022-01-19T11:37:00Z
41950.06,41965.34,41950.06,41965.34,0.022144,2022-01-19T11:38:00Z
41969.36,41969.36,41964.58,41968.33,0.039982,2022-01-19T11:39:00Z
41993.76,42022.97,41984.28,42022.97,0.178666,2022-01-19T11:40:00Z
42038.42,42079.52,42026.99,42026.99,0.54336,2022-01-19T11:41:00Z
42030.27,42030.27,42020.3,42021.42,0.007142,2022-01-19T11:42:00Z
42030.26,42040.44,42030.26,42033.86,0.012196,2022-01-19T11:43:00Z
42019.34,42019.34,41999.18,42000.33,0.016511,2022-01-19T11:44:00Z
42001.54,42003.88,41975.55,41981.2,0.082668,2022-01-19T11:45:00Z
41977.83,41987.36,41977.83,41987.36,0.24924,2022-01-19T11:46:00Z
41991.89,41996.51,41973.44,41973.44,0.19736,2022-01-19T11:47:00Z
41993.67,41993.67,41970.03,41970.03,0.02708,2022-01-19T11:48:00Z
41953.6,41972.19,41953.6,41972.19,0.010559,2022-01-19T11:49:00Z
41973.66,41973.66,41962.85,41967.73,0.028311,2022-01-19T11:50:00Z
41971.38,41971.38,41960.69,41969.18,0.030159,2022-01-19T11:51:00Z
41967.75,41996.46,41967.75,41990.53,0.133516,2022-01-19T11:52:00Z
41984.32,41984.32,41977.45,41977.45,0.015295,2022-01-19T11:53:00Z
41959.53,41980.58,41959.53,41975.7,0.03529,2022-01-19T11:54:00Z
41958.45,41985.39,41958.44,41979.09,0.038425,2022-01-19T11:55:00Z
41996.36,42031.56,41996.36,42031.56,1.099993,2022-01-19T11:56:00Z
42031.56,42060.6,42025.04,42031.3,3.8782,2022-01-19T11:57:00Z
42049.28,42071.32,42049.28,42071.32,0.064811,2022-01-19T11:58:00Z
42064.37,42064.37,42037.57,42058.91,0.212572,2022-01-19T11:59:00Z
42055.95,42077.54,42041.99,42054.27,0.772517,2022-01-19T12:00:00Z
42050.87,42089.9,42050.87,42067.38,0.274812,2022-01-19T12:01:00Z
42067.37,42116.12,42067.37,42116.12,0.071367,2022-01-19T12:02:00Z
42113.76,42113.76,42097.24,42109.36,0.068152,2022-01-19T12:03:00Z
42118.54,42278.2,42118.54,42217.76,13.519149,2022-01-19T12:04:00Z
42230.97,42244.85,42200.94,42244.85,0.112586,2022-01-19T12:05:00Z
42247.44,42277.78,42220.68,42236.89,0.260389,2022-01-19T12:06:00Z
42216.04,42216.13,42167.45,42187.87,0.100044,2022-01-19T12:07:00Z
42166.09,42177.51,42165.61,42167.72,0.07569,2022-01-19T12:08:00Z
42182.28,42182.28,42149.11,42154.25,1.290859,2022-01-19T12:09:00Z
42149.11,42174.62,42149.11,42163.37,0.066303,2022-01-19T12:10:00Z
42151.22,42155.44,42119.62,42119.62,0.219697,2022-01-19T12:11:00Z
42111.11,42113.68,42106.95,42106.95,0.017257,2022-01-19T12:12:00Z
42114.26,42114.26,42088.11,42111.13,0.657989,2022-01-19T12:13:00Z
42108.98,42108.98,42077.93,42083.68,0.087767,2022-01-19T12:14:00Z
42103.53,42115.43,42075.71,42075.71,0.204562,2022-01-19T12:15:00Z
42064.1,42093.82,42064.1,42093.82,0.093177,2022-01-19T12:16:00Z
42130.48,42147.96,42121.25,42121.25,0.04377,2022-01-19T12:17:00Z
42136.55,42136.55,42103.89,42103.89,0.11387,2022-01-19T12:18:00Z
42092.78,42094.42,42063.32,42064.38,0.2387,2022-01-19T12:19:00Z
42068.87,42070.44,42037.95,42054.27,0.968727,2022-01-19T12:20:00Z
42057.35,42110.38,42057.35,42110.38,0.072592,2022-01-19T12:21:00Z
42088.91,42092.49,42088.89,42092.49,0.007698,2022-01-19T12:22:00Z
42082.96,42082.96,42070.28,42070.28,0.049991,2022-01-19T12:23:00Z
42075.23,42083.83,42072.43,42083.83,0.080007,2022-01-19T12:24:00Z
42077.28,42077.86,42070.86,42076.37,0.082559,2022-01-19T12:25:00Z
42083.84,42114.3,42083.84,42111.58,0.005363,2022-01-19T12:26:00Z
42121.5,42136.84,42111.58,42135.68,0.022543,2022-01-19T12:27:00Z
42147.77,42162.04,42131.23,42162.01,0.213123,2022-01-19T12:28:00Z
42169.7,42183.91,42144.82,42183.91,0.127778,2022-01-19T12:29:00Z
42176.02,42176.02,42138.08,42138.08,0.543155,2022-01-19T12:30:00Z
42144.06,42166.53,42144.06,42158.41,0.020533,2022-01-19T12:31:00Z
42146.38,42153.59,42146.38,42150.35,0.020946,2022-01-19T12:32:00Z
42158.41,42174.09,42158.41,42174.09,0.071648,2022-01-19T12:33:00Z
42172.12,42192,42165.85,42165.85,0.372373,2022-01-19T12:34:00Z
42152.83,42170.28,42150.72,42150.72,0.623502,2022-01-19T12:35:00Z
42129.63,42129.63,42111.58,42113.69,0.106912,2022-01-19T12:36:00Z
42129.22,42129.22,42128.53,42128.53,0.005398,2022-01-19T12:37:00Z
42122.49,42134.32,42114.1,42114.1,0.027767,2022-01-19T12:38:00Z
42113.53,42113.53,42053.84,42053.84,0.217727,2022-01-19T12:39:00Z
42034.76,42042.24,41995.94,42010.96,0.670773,2022-01-19T12:40:00Z
42004.47,42019.41,42004.47,42019.41,0.024748,2022-01-19T12:41:00Z
42010.73,42015.29,41986.88,42003.89,0.756366,2022-01-19T12:42:00Z
42013.18,42015.29,41999.11,42015.29,0.055713,2022-01-19T12:43:00Z
42008.74,42011.12,42000.61,42000.61,0.02744,2022-01-19T12:44:00Z
42006.99,42017.24,41926.49,42010.31,12.212662,2022-01-19T12:45:00Z
42027.76,42060.19,42027.76,42036.26,0.534938,2022-01-19T12:46:00Z
42052.4,42086.56,42050,42086.56,0.378146,2022-01-19T12:47:00Z
42086.63,42092.61,42077.75,42082.81,0.908193,2022-01-19T12:48:00Z
42089,42125,42089,42121.84,0.986674,2022-01-19T12:49:00Z
42125,42125,42105.75,42105.75,0.829698,2022-01-19T12:50:00Z
42106.14,42146.55,42106.14,42137.24,1.95277,2022-01-19T12:51:00Z
42137.24,42142.35,42133.89,42142.35,0.06264,2022-01-19T12:52:00Z
42133.89,42141.99,42132.88,42132.88,0.382597,2022-01-19T12:53:00Z
42134.1,42150.29,42134.1,42144.1,0.612015,2022-01-19T12:54:00Z
42155.75,42166.86,42145.78,42162.03,0.011332,2022-01-19T12:55:00Z
42146.27,42155.04,42119.51,42119.51,0.04439,2022-01-19T12:56:00Z
42120.63,42120.63,42096.89,42096.89,0.150471,2022-01-19T12:57:00Z
42099.3,42152.71,42099.3,42142.33,0.024099,2022-01-19T12:58:00Z
42150.37,42150.37,42094.51,42112.13,1.054951,2022-01-19T12:59:00Z
42128.8,42136.94,42114.41,42127.34,0.817966,2022-01-19T13:00:00Z
42157.63,42189.22,42157.62,42181.28,1.539134,2022-01-19T13:01:00Z
42183.04,42205.17,42174.09,42205.17,0.676724,2022-01-19T13:02:00Z
42206.93,42227.36,42182.52,42227.36,1.262725,2022-01-19T13:03:00Z
42222.7,42225.41,42203.05,42206.47,0.386043,2022-01-19T13:04:00Z
42206.47,42206.78,42185.65,42206.78,0.113779,2022-01-19T13:05:00Z
42229.18,42229.18,42215.49,42226.17,0.190685,2022-01-19T13:06:00Z
42225.41,42251.27,42200.94,42200.94,0.220203,2022-01-19T13:07:00Z
42201.99,42204.43,42188.95,42200.75,0.123958,2022-01-19T13:08:00Z
42198.15,42353.5,42198.15,42323.1,16.516293,2022-01-19T13:09:00Z
42270.44,42270.44,42246.54,42246.54,0.083914,2022-01-19T13:10:00Z
42294.04,42305,42293.99,42296.43,0.153005,2022-01-19T13:11:00Z
42334.59,42334.59,42317.3,42320.68,0.017125,2022-01-19T13:12:00Z
42288.52,42289.38,42275.78,42283.93,0.01423,2022-01-19T13:13:00Z
42285.26,42316.64,42285.26,42316.64,0.06161,2022-01-19T13:14:00Z
42329.24,42331.36,42306.27,42306.27,0.081255,2022-01-19T13:15:00Z
42303.71,42306.55,42290.33,42290.33,0.285994,2022-01-19T13:16:00Z
42279.13,42294.6,42279.13,42292.29,0.360592,2022-01-19T13:17:00Z
42293.84,42293.84,42247,42247,0.311159,2022-01-19T13:18:00Z
42244.9,42244.9,42190.7,42201.81,2.724434,2022-01-19T13:19:00Z
42196.27,42237.28,42184.31,42237.27,0.955157,2022-01-19T13:20:00Z
42219.5,42219.5,42198.68,42198.68,0.272688,2022-01-19T13:21:00Z
42205.6,42233.75,42175.45,42197.39,2.367997,2022-01-19T13:22:00Z
42201.53,42214.78,42200.93,42208.47,0.385323,2022-01-19T13:23:00Z
42205.25,42205.25,42195.18,42200.97,0.005302,2022-01-19T13:24:00Z
42212.28,42212.28,42164.5,42201.51,1.48567,2022-01-19T13:25:00Z
42214.78,42214.78,42212.66,42212.66,0.025046,2022-01-19T13:26:00Z
42212.62,42257.46,42212.62,42257.46,0.132695,2022-01-19T13:27:00Z
42260.64,42275.49,42255.56,42256.34,0.59959,2022-01-19T13:28:00Z
42259.49,42266.83,42240.16,42255.79,0.139053,2022-01-19T13:29:00Z
42245.3,42292.01,42245.3,42291.31,0.707796,2022-01-19T13:30:00Z
42292.84,42292.84,42200.66,42202.92,0.467538,2022-01-19T13:31:00Z
42201.46,42201.46,42160.68,42169.98,0.603694,2022-01-19T13:32:00Z
42169.98,42173.17,42143.29,42147.89,0.146979,2022-01-19T13:33:00Z
42145.56,42158.56,42119.45,42147.6,2.569103,2022-01-19T13:34:00Z
42147.6,42153.1,42127.63,42127.63,0.02441,2022-01-19T13:35:00Z
42127.63,42192.76,42127.63,42155.22,0.16515,2022-01-19T13:36:00Z
42166.48,42170.42,42159.49,42170.25,0.14017,2022-01-19T13:37:00Z
42170.6,42171.56,42156.93,42164.37,0.066894,2022-01-19T13:38:00Z
42172.48,42196.75,42165.04,42165.04,0.230943,2022-01-19T13:39:00Z
42140.5,42162.42,42130.1,42162.42,0.913855,2022-01-19T13:40:00Z
42146.14,42159.98,42120.47,42159.96,0.02864,2022-01-19T13:41:00Z
42159.5,42164.09,42152.89,42159.38,0.252208,2022-01-19T13:42:00Z
42152.68,42158.21,42149.39,42153.71,0.14159,2022-01-19T13:43:00Z
42148.56,42158.08,42144.01,42153.45,0.016007,2022-01-19T13:44:00Z
42139.57,42139.57,42099.43,42103.56,0.160576,2022-01-19T13:45:00Z
42106.98,42130.88,42106.98,42130.38,0.183311,2022-01-19T13:46:00Z
42111.94,42111.94,42107.61,42107.61,0.020334,2022-01-19T13:47:00Z
42098.07,42113.62,42098.07,42113.62,0.009328,2022-01-19T13:48:00Z
42122.44,42147.55,42041.57,42116.13,11.415715,2022-01-19T13:49:00Z
42117.4,42181.18,42117.4,42152.36,0.677557,2022-01-19T13:50:00Z
42154.41,42185.55,42146.08,42154.11,3.827702,2022-01-19T13:51:00Z
42169.45,42172.33,42146.37,42147.32,0.108381,2022-01-19T13:52:00Z
42156.63,42157.51,42145.61,42149.22,0.149639,2022-01-19T13:53:00Z
42136.56,42145.2,42134.04,42134.65,0.012357,2022-01-19T13:54:00Z
42108.83,42131.49,42108.83,42131.49,0.110022,2022-01-19T13:55:00Z
42160.17,42197.18,42160.17,42197.18,0.08396,2022-01-19T13:56:00Z
42195.82,42235.29,42195.82,42230,1.715987,2022-01-19T13:57:00Z
42230,42230,42216.71,42216.71,0.080883,2022-01-19T13:58:00Z
42226.02,42230,42205.16,42205.16,0.093021,2022-01-19T13:59:00Z
42219.54,42233.64,42214.41,42233.64,0.086688,2022-01-19T14:00:00Z
42233.6,42292.76,42233.17,42242.45,2.723741,2022-01-19T14:01:00Z
42221.52,42234.36,42212.14,42221.46,0.186904,2022-01-19T14:02:00Z
42220.17,42220.17,42170.49,42177.05,0.444557,2022-01-19T14:03:00Z
42168.81,42168.81,42101.81,42114.33,4.525624,2022-01-19T14:04:00Z
42094.58,42105.17,42081.63,42105.17,0.046086,2022-01-19T14:05:00Z
42137.05,42152.02,42131.44,42137.96,0.063089,2022-01-19T14:06:00Z
42145.26,42155.76,42137.96,42150.5,0.023437,2022-01-19T14:07:00Z
42155.24,42175.36,42149.99,42174.72,0.093077,2022-01-19T14:08:00Z
42178.21,42178.21,42143.95,42147.15,0.021417,2022-01-19T14:09:00Z
42141.23,42177.12,42129,42177.12,0.038377,2022-01-19T14:10:00Z
42196.91,42199.02,42168.77,42168.77,0.046447,2022-01-19T14:11:00Z
42164.52,42164.52,42146.39,42147.11,0.068552,2022-01-19T14:12:00Z
42158.66,42163.77,42131.25,42139.28,0.045509,2022-01-19T14:13:00Z
42140.47,42144.13,42123,42136.68,0.124986,2022-01-19T14:14:00Z
42127.3,42136.62,42102.11,42104.42,0.02499,2022-01-19T14:15:00Z
42133.5,42145,42129.73,42142,0.145789,2022-01-19T14:16:00Z
